time,i082_ergs_per_cm2_per_s,i082_W_per_m2,i082_ph_flux
1978-01-03T11:16:30,0.0808,8.08e-05,569459266120.4313
1978-01-03T11:22:57,0.05745,5.745e-05,404893995527.4601
1978-01-03T11:24:03,0.01689,1.689e-05,119036720356.11488
1978-01-03T11:24:22,0.02968,2.9680000000000004e-05,209177611614.53467
1978-01-03T11:24:36,0.03566,3.566e-05,251323235518.0022
1978-01-03T11:28:46,0.04303,4.303e-05,303265250261.9079
1978-01-03T11:29:00,0.02436,2.436e-05,171683511419.47656
1978-01-03T11:36:56,0.0214,2.14e-05,150822132363.57953
1978-01-03T11:37:22,0.01705,1.705e-05,120164362467.24448
1978-01-03T11:49:09,0.02031,2.0310000000000004e-05,143140070481.50943
1978-01-03T11:52:44,0.01674,1.6740000000000002e-05,117979555876.93095
1978-01-03T12:07:36,0.01936,1.936e-05,136444695446.67758
1978-01-03T12:10:18,0.01582,1.582e-05,111495613737.93591
1978-01-03T12:21:48,0.01415,1.415e-05,99725849203.02107
1978-01-03T12:22:52,0.01835,1.835e-05,129326454620.1722
1978-01-03T12:31:29,0.01713,1.713e-05,120728183522.80923
1978-01-03T13:03:27,0.04844,4.844e-05,341393649144.4764
1978-01-03T13:06:24,0.01964,1.964e-05,138418069141.15433
1978-01-03T13:07:27,0.26815,0.00026815,1889857700621.2085
1978-01-03T13:07:40,0.03113,3.113e-05,219396868246.6464
1978-01-03T13:08:28,0.22307,0.00022307,1572144535810.453
1978-01-03T13:08:44,0.02459,2.459e-05,173304496954.2253
1978-01-03T13:09:07,0.03887,3.8870000000000006e-05,273946555372.5392
1978-01-03T13:10:45,0.33524,0.00033524,2362692133344.225
1978-01-03T13:11:02,0.06022,6.022e-05,424416299576.3908
1978-01-03T13:11:21,0.01166,1.166e-05,82176918848.56718
1978-01-03T13:11:34,0.01602,1.602e-05,112905166376.84789
1978-01-03T20:27:17,0.02435,2.435e-05,171613033787.53094
1978-01-03T20:30:39,0.01946,1.9460000000000003e-05,137149471766.1336
1978-01-03T20:36:34,0.03055,3.0550000000000004e-05,215309165593.8017
1978-01-03T20:37:02,0.02154,2.154e-05,151808819210.81796
1978-01-03T20:37:02,0.0375,3.75e-05,264291119795.9922
1978-01-03T20:46:42,0.02555,2.555e-05,180070349621.00272
1978-01-03T20:53:09,0.02248,2.248e-05,158433716613.70416
1978-01-03T20:57:04,0.01895,1.8950000000000003e-05,133555112536.9081
1978-01-03T21:03:22,0.01711,1.711e-05,120587228258.91806
1978-01-03T21:06:45,0.02266,2.266e-05,159702313988.72488
1978-01-03T21:07:16,0.02809,2.809e-05,197971668135.18457
1978-01-03T21:15:55,0.01779,1.779e-05,125379707231.21872
1978-01-03T21:20:43,0.02717,2.717e-05,191487725996.18958
1978-01-03T21:23:52,0.02233,2.233e-05,157376552134.52017
1978-01-03T21:28:33,0.0176,1.76e-05,124040632224.25237
1978-01-03T21:34:22,0.02913,2.913e-05,205301341857.5268
1978-01-03T21:38:10,0.02138,2.138e-05,150681177099.6884
1978-01-03T21:43:05,0.01724,1.7239999999999998e-05,121503437474.21082
1978-01-03T21:46:31,0.02494,2.494e-05,175771214072.32123
1978-01-03T21:47:38,0.03218,3.218e-05,226797019600.9341
1978-01-03T21:51:53,0.02139,2.139e-05,150751654731.63394
1978-01-03T21:56:15,0.01924,1.924e-05,135598963863.33044
1978-01-03T22:00:52,0.03438,3.438e-05,242302098628.9657
1978-01-03T22:02:36,0.02915,2.915e-05,205442297121.418
1978-01-03T22:09:28,0.02133,2.133e-05,150328788939.96036
1978-01-03T22:16:46,0.02757,2.757e-05,194306831274.01352
1978-01-03T22:22:23,0.02364,2.364e-05,166609121919.39352
1978-01-03T22:26:36,0.01919,1.919e-05,135246575703.6024
1978-01-03T22:28:48,0.02705,2.705e-05,190641994412.8424
